ticker,date,open,high,low,close
MDCX,2024-11-15,2.45,2.45,2.02,2.24
MDCX,2024-11-18,2.18,2.18,1.91,2.09
MDCX,2024-11-19,2.1,2.2636,2.04,2.04
MDCX,2024-11-20,2.15,2.15,2.03,2.04
MDCX,2024-11-21,2.0,2.2,1.82,2.2
MDCX,2024-11-22,1.92,1.92,1.87,1.92
MDCX,2024-11-25,2.0,2.19,1.92,2.07
MDCX,2024-11-26,2.06,2.18,2.0,2.095
MDCX,2024-11-27,2.15,2.65,2.12,2.54
MDCX,2024-11-29,2.8,2.8,2.5,2.6959
MDCX,2024-12-02,2.5421,2.5421,2.4608,2.4608
MDCX,2024-12-03,2.26,3.23,2.11,2.89
MDCX,2024-12-04,2.92,3.001,2.52,2.8
MDCX,2024-12-05,2.88,3.1822,2.85,2.9
MDCX,2024-12-06,3.0,3.0,2.75,2.99
MDCX,2024-12-09,2.88,2.88,2.6774,2.8
MDCX,2025-01-27,2.73,2.73,2.5901,2.6
MDCX,2025-01-29,3.0,3.0,2.85,2.85
MDCX,2025-01-30,2.6,2.7368,2.6,2.72
MDCX,2025-01-31,2.7,2.8419,2.52,2.6
MDCX,2025-02-03,3.0,3.0,2.55,2.55
MDCX,2025-02-04,2.67,2.87,2.55,2.55
MDCX,2025-02-05,3.0,3.0,2.67,2.71
MDCX,2025-02-06,2.84,2.84,2.84,2.84
MDCX,2025-02-07,2.73,2.975,2.5962,2.8
MDCX,2025-02-10,2.9595,3.0,2.75,2.9
MDCX,2025-02-11,3.0,3.01,2.75,3.001
MDCX,2025-02-12,3.0,3.1,2.8,2.97
MDCX,2025-02-13,3.0,3.5,2.9,3.08
MDCX,2025-02-14,3.5,3.8673,3.06,3.68
MDCX,2025-02-18,3.9,4.25,3.85,3.96
MDCX,2025-02-19,4.25,4.3912,3.87,4.0
MDCX,2025-02-20,4.2,4.2971,4.0,4.05
MDCX,2025-02-21,4.05,4.15,3.75,4.0
MDCX,2025-02-24,3.97,4.0,3.72,3.81
MDCX,2025-02-25,4.06,4.06,3.7924,3.95
MDCX,2025-02-26,4.0,4.3496,4.0,4.03
MDCX,2025-02-27,4.04,4.66,4.04,4.52
MDCX,2025-02-28,4.67,4.99,3.71,3.88
MDCX,2025-03-03,3.99,4.25,3.75,3.8
MDCX,2025-03-04,3.75,3.81,2.8501,2.9
MDCX,2025-03-05,3.0,3.25,2.97,3.0677
MDCX,2025-03-06,3.12,3.7335,2.8,3.01
MDCX,2025-03-07,2.96,3.2,2.69,3.05
MDCX,2025-03-10,3.01,3.67,3.01,3.4
MDCX,2025-03-11,3.25,3.3,2.42,2.57
MDCX,2025-03-12,2.755,3.44,2.4386,3.29
MDCX,2025-03-13,3.24,3.48,3.01,3.44
MDCX,2025-03-14,3.49,3.5,3.16,3.29
