ticker,date,open,high,low,close
GIX,2021-09-27,10.15,10.2,10.14,10.2
GIX,2021-09-28,10.16,10.2107,10.16,10.21
GIX,2021-09-29,10.22,10.33,10.22,10.25
GIX,2021-09-30,10.25,10.29,10.18,10.28
GIX,2021-10-01,10.3,10.3,10.23,10.23
GIX,2021-10-04,10.29,10.29,10.18,10.18
GIX,2021-10-07,10.29,10.3021,10.23,10.27
GIX,2021-10-11,10.2697,10.2698,10.225,10.225
GIX,2021-10-12,10.2095,10.2095,10.2095,10.2095
GIX,2021-10-14,10.27,10.27,10.27,10.27
GIX,2021-10-15,10.2,10.2,10.2,10.2
GIX,2021-10-20,10.2001,10.2001,10.2001,10.2001
GIX,2021-10-22,10.22,10.22,10.22,10.22
GIX,2021-10-25,10.25,10.25,10.24,10.25
GIX,2021-10-26,10.28,10.28,10.28,10.28
GIX,2021-10-27,10.27,10.33,10.27,10.32
GIX,2021-10-28,10.2,10.3,10.2,10.3
GIX,2021-11-02,10.29,10.32,10.285,10.3
GIX,2021-11-03,10.2,10.32,10.2,10.32
GIX,2021-11-04,10.32,10.42,10.3,10.42
GIX,2021-11-05,10.45,10.55,10.45,10.5
GIX,2021-11-08,10.45,10.47,10.43,10.44
GIX,2021-11-09,10.2,10.49,10.2,10.49
GIX,2021-11-10,10.49,10.49,10.47,10.49
GIX,2021-11-15,10.49,10.49,10.49,10.49
GIX,2021-11-17,10.475,10.475,10.44,10.46
GIX,2021-11-19,10.46,10.46,10.46,10.46
GIX,2021-11-22,10.52,10.52,10.4343,10.4343
GIX,2021-11-23,10.4002,10.4002,10.4002,10.4002
GIX,2021-11-24,10.675,10.675,10.675,10.675
GIX,2021-11-26,10.4302,10.4302,10.4302,10.4302
GIX,2021-11-29,10.4691,10.4691,10.4691,10.4691
GIX,2021-11-30,10.4101,10.44,10.4101,10.44
GIX,2021-12-01,10.4202,10.45,10.42,10.42
GIX,2021-12-02,10.42,10.43,10.42,10.43
GIX,2021-12-03,10.41,10.41,10.4,10.4
GIX,2021-12-06,10.415,10.42,10.41,10.42
GIX,2021-12-07,10.42,10.42,10.42,10.42
GIX,2021-12-08,10.4,10.45,10.4,10.45
GIX,2021-12-16,10.3,10.31,10.3,10.3
GIX,2021-12-20,10.33,10.38,10.33,10.33
GIX,2021-12-21,10.5,10.5,10.5,10.5
GIX,2021-12-22,10.34,10.385,10.31,10.37
GIX,2021-12-23,10.35,10.37,10.29,10.37
GIX,2021-12-27,10.27,10.37,10.27,10.365
GIX,2021-12-28,10.325,10.37,10.325,10.37
GIX,2021-12-29,10.355,10.38,10.355,10.38
